Date,Stock Name,Open,Close,High,Low,Volume,Predicted Price
2016-03-01,NVDA,0.7696967031549656,0.8017674088478088,0.8017674088478088,0.7684726027938975,348700000,0.7765757903456688
2016-03-02,AAPL,22.78485250487163,22.839258193969727,22.87099499007076,22.587629503793217,132678400,22.81299364089966
2016-03-02,AMZN,29.087499618530277,29.010499954223636,29.25,28.684999465942383,91644000,29.02087127685547
2016-03-02,GOOGL,36.86495889864264,36.69672775268555,36.87736213117078,36.38756317338672,36292000,36.700800819396974
2016-03-02,META,108.91916266976295,109.18728637695312,109.78313030665618,108.01547159912488,25670200,109.02049507141113
2016-03-02,MSFT,46.22025049788397,46.696475982666016,46.70529347793731,45.99977611020772,29289900,46.624603328704836
2016-03-02,NVDA,0.7973607152708398,0.8064188361167908,0.8093566302801554,0.7958918181891576,233812000,0.7897923535108566
2016-03-03,AAPL,22.800716982102088,23.00927352905273,23.056878715018076,22.771245869700657,147822800,22.9606316280365
2016-03-03,AMZN,28.89800071716309,28.874500274658203,28.99349975585937,28.655500411987305,54826000,28.809801034927368
2016-03-03,GOOGL,36.696729581586425,36.3051872253418,36.77215986668217,36.207922555156095,40534000,36.34737901687622
2016-03-03,META,109.48519750927215,108.8198471069336,109.53485369065784,107.78706066116185,21353100,108.61209369659424
2016-03-03,MSFT,46.71410669504856,46.167327880859375,46.71410669504856,45.6646466283289,24427800,46.02944393157959
2016-03-03,NVDA,0.8054397141013666,0.7993193864822388,0.8088671022375444,0.788547511813785,302004000,0.7885804224014282
2016-03-04,AAPL,23.20650049020174,23.35158348083496,23.51933536446856,22.97980810114662,184220400,23.311870908737184
2016-03-04,AMZN,29.05349922180176,28.756999969482425,29.06999969482422,28.55349922180176,68330000,28.769838008880615
2016-03-04,GOOGL,36.46448832473148,36.23720550537109,36.47441166882942,36.00892694411916,48516000,36.172270374298094
2016-03-04,META,109.28660340573006,107.63811492919922,109.28660340573006,107.181306786376,24938900,107.70312484741211
2016-03-04,MSFT,46.21142869207053,45.88512420654297,46.25552289265831,45.60291728577502,33034200,45.884964599609376
2016-03-04,NVDA,0.8054396550145988,0.7968711853027344,0.8061741036139476,0.7907507997642692,175304000,0.7927735978364945
2016-03-07,AAPL,23.211032274580887,23.09315299987793,23.310777473616483,22.886862107240784,143315600,23.1573175907135
2016-03-07,AMZN,28.677000045776367,28.13999938964844,28.68149948120117,27.77750015258789,98538000,28.215552577972414
2016-03-07,GOOGL,35.98560372350222,35.37273406982422,36.08783195977834,34.99260677267381,61690000,35.291596755981445
2016-03-07,META,107.32032303302356,104.9965591430664,107.32032303302356,103.99356334561672,31436400,105.08357524871826
2016-03-07,MSFT,45.4706197676792,45.003211975097656,45.682273206737726,44.60636093582022,38407800,45.06182144165039
2016-03-07,NVDA,0.7924643755528332,0.7917299270629883,0.7978503116889244,0.7814477065734736,239968000,0.7848035481572151
2016-03-08,AAPL,22.84606165186418,22.902734756469727,23.06822098290932,22.75991915549307,126247600,22.922852907180786
2016-03-08,AMZN,27.89349937438965,28.01300048828125,28.5674991607666,27.73699951171875,94600000,28.062741851806642
2016-03-08,GOOGL,35.15388572215254,35.408958435058594,35.84168966543364,34.93603406638649,52530000,35.28806234359741
2016-03-08,META,104.0531586297376,105.19518280029295,106.62519620178637,103.67579734944164,25617000,105.18409133911133
2016-03-08,MSFT,44.800388226862246,45.55000305175781,45.97331340931419,44.62400807017084,33835100,45.58320423126221
2016-03-08,NVDA,0.7836511153418237,0.7772859334945679,0.7883026033637904,0.7748377911201093,274940000,0.7774479505419731
2016-03-09,AAPL,22.96620995856989,22.923139572143555,23.027417884347035,22.730449619425755,108806800,22.923702602386474
2016-03-09,AMZN,27.97800064086914,27.973499298095703,28.01749992370605,27.506500244140625,87546000,27.854981956481932
2016-03-09,GOOGL,35.49034314010095,35.998504638671875,36.03969351753278,35.36578454779973,39544000,35.91956951141358
2016-03-09,META,105.95983488931144,106.76422119140624,106.76422119140624,104.75822938908698,20493300,106.45131469726563
2016-03-09,MSFT,45.76164612734867,46.59944915771485,46.6082666496642,45.73519028732972,28251600,46.411410350799564
2016-03-09,NVDA,0.784140768074284,0.7767963409423828,0.785364810078775,0.7667589163376284,222788000,0.7784279194474221
2016-03-10,AAPL,22.98887664316628,22.93446922302246,23.17703001687174,22.703243740751244,134054400,22.935580921173095
2016-03-10,AMZN,28.33699989318848,27.94650077819824,28.350000381469727,27.395000457763672,78398000,27.754895906448365
2016-03-10,GOOGL,36.11660587949159,36.33396530151367,36.55082495966697,35.89329472412307,44616000,36.293584728240965
2016-03-10,META,107.16144984275633,106.5755386352539,107.90624721699908,105.03628769789724,24854300,106.51425930023193
2016-03-10,MSFT,46.67883409454228,45.90276336669922,46.68765158914612,45.11787514425232,38387800,45.827992630004886
2016-03-10,NVDA,0.7814478904952319,0.7755723595619202,0.7858545824714612,0.7599042576169797,286084000,0.7758519276976585
2016-03-11,AAPL,23.1770257007604,23.181560516357425,23.186093602429043,23.009273843703955,109632800,23.20059370994568
2016-03-11,AMZN,28.34749984741211,28.480499267578125,28.50300025939941,28.136499404907227,75426000,28.110444650650024
2016-03-11,GOOGL,36.72005308164717,36.96420669555664,36.96569462909776,36.55876941518836,35380000,36.928110103607175
2016-03-11,META,107.72748255834794,108.65103149414062,108.66095666954187,107.17136210061626,20697600,108.24450874328613
2016-03-11,MSFT,46.74056313471366,46.80229568481445,46.80229568481445,46.19378767774734,32275700,46.66754150390625
2016-03-11,NVDA,0.7870786180693887,0.7887923121452332,0.7890371672763016,0.7777756990336148,277400000,0.7797339308261871
2016-03-14,AAPL,23.102216854937453,23.240497589111328,23.32890919155569,23.072745744280905,100304400,23.2947936630249
2016-03-14,AMZN,28.350000381469727,28.668500900268555,28.84449958801269,28.15250015258789,69084000,28.597939338684082
2016-03-14,GOOGL,36.96916962480573,37.23069381713867,37.43018670484356,36.904158667056194,32824000,37.23750610351563
2016-03-14,META,108.52193931028486,109.1277084350586,109.56465864347784,108.0154749847508,17249400,109.0315502166748
2016-03-14,MSFT,46.48481563512832,46.89048767089844,47.26088636403301,46.4142655856853,24083600,47.00618200302124
2016-03-14,NVDA,0.7851201270478763,0.7907508611679077,0.7939334525561137,0.7814478837659745,190312000,0.7865051245689392
2016-03-15,AAPL,23.566939118417665,23.707489013671875,23.84350409288773,23.54200281878344,160270800,23.723797359466552
2016-03-15,AMZN,28.549999237060547,28.85099983215332,29.076000213623047,28.350000381469727,77536000,28.847034873962404
2016-03-15,GOOGL,37.02127544496241,37.2470703125,37.36815706010366,36.86346740522543,29832000,37.236908283233646
2016-03-15,META,108.35312187026842,109.9022979736328,110.06119171575769,108.08499057455036,17618500,109.6185445022583
2016-03-15,MSFT,46.520093111641934,47.260887145996094,47.260887145996094,46.51127561688013,21104800,47.108006629943844
2016-03-15,NVDA,0.7865890855501206,0.7868338823318481,0.7917301681763859,0.7728794735117489,226216000,0.7822453206777573
2016-03-16,AAPL,23.71429452538987,24.02259635925293,24.099670952955726,23.7097597083921,153214000,23.983255395889284
2016-03-16,AMZN,28.832000732421875,28.713499069213867,29.06599998474121,28.55699920654297,70754000,28.76682123184204
2016-03-16,GOOGL,37.17164155224128,37.58402633666992,37.66541214221778,37.04509904299183,29306000,37.55562768936157
2016-03-16,META,109.72354579595329,111.40182495117188,111.71960485748544,109.3362517718983,24744800,110.91580665588378
2016-03-16,MSFT,47.13741619325519,47.93112182617188,48.15159617378844,47.0933219965662,31691700,47.85657648086548
2016-03-16,NVDA,0.7809581089891726,0.8103358149528503,0.8130288121906735,0.7772858665595562,363644000,0.7801084268093109
2016-03-17,AAPL,23.92057924604393,23.984054565429688,24.13593804538442,23.793632066323628,137682800,23.986806917190552
2016-03-17,AMZN,28.475500106811523,27.972000122070312,28.56999969482422,27.7504997253418,118562000,28.022803382873533
2016-03-17,GOOGL,37.59841759481661,37.63960647583008,37.980032823502285,37.584026663965226,44564000,37.72316135406494
2016-03-17,META,111.37202882937945,110.24986267089844,111.9082838156812,109.96188103751382,24241200,110.62692211151123
2016-03-17,MSFT,47.807647682272666,48.20450210571289,48.504347296293176,47.622450072724206,28223900,48.17496892929077
2016-03-17,NVDA,0.8073980815310355,0.8034810423851013,0.8113150623086564,0.7924643734351808,353680000,0.7927738025784492
2016-03-18,AAPL,24.10646181417377,24.01125144958496,24.14273341755536,23.84576701535088,176820800,24.011654949188234
2016-03-18,AMZN,28.04700088500977,27.60400009155273,28.116500854492188,27.304500579833984,145938000,27.680593814849853
2016-03-18,GOOGL,37.79592753753153,37.48725891113281,37.82123376858197,37.30910440753043,56222000,37.6139315032959
2016-03-18,META,110.7861327041925,110.67689514160156,111.64016769728268,109.5050802145572,36256900,110.73566402435303
2016-03-18,MSFT,48.43381322711488,47.17270278930664,48.47791079722356,47.1374260788886,67625500,47.50251714706421
2016-03-18,NVDA,0.8130291016690337,0.8277179598808289,0.8384897775624784,0.8078879604370717,545512000,0.8217080894112587
2016-03-21,AAPL,24.013520512730413,24.00898742675781,24.403431628337746,23.83443335011889,142010800,24.214302215576172
2016-03-21,AMZN,27.445499420166016,27.698999404907227,27.761999130249023,26.929000854492188,103114000,27.6366446018219
2016-03-21,GOOGL,37.41281856905229,37.822227478027344,37.880783155525,37.28180847539839,28774000,37.78115617752075
2016-03-21,META,110.88542747532726,111.07410430908205,111.5905013550226,110.2597928841481,18448000,111.01854946136474
2016-03-21,MSFT,46.96103498557554,47.49899291992188,47.56072546673163,46.6788280961105,23925700,47.40580322265625
2016-03-21,NVDA,0.820373234823953,0.8301658034324646,0.8304106001371835,0.8115599114026298,337780000,0.8255239954590797
2016-03-22,AAPL,23.85937172934037,24.192609786987305,24.32182436755188,23.85030382707832,129777600,24.18882989883423
2016-03-22,AMZN,27.25550079345703,28.02400016784668,28.13800048828125,27.252500534057617,80012000,27.745891885757445
2016-03-22,GOOGL,37.63761995710989,37.71751403808594,37.96315937349524,37.609830053102485,22096000,37.7251914024353
2016-03-22,META,110.5875183538905,111.47134399414062,112.0969710814557,110.39883392176826,19001100,111.25280818939208
2016-03-22,MSFT,47.27852065654495,47.6841926574707,47.84293446029759,47.14623469946533,23124100,47.64353105545044
2016-03-22,NVDA,0.8274729241911707,0.8286969661712646,0.8345724960860135,0.8184147450442163,242012000,0.8342738473415374
2016-03-23,AAPL,24.13820831977842,24.05886459350586,24.271956010076394,24.00672630829763,102814000,24.09357045173645
2016-03-23,AMZN,28.049999237060547,28.48150062561035,28.624000549316406,27.905000686645508,79674000,28.390666675567626
2016-03-23,GOOGL,37.88128240687344,37.59395217895508,37.9825186926558,37.518025911141045,24678000,37.676585025787354
2016-03-23,META,111.23300088493995,111.7593231201172,112.40481565582274,111.22306813244504,18562000,111.83453609466552
2016-03-23,MSFT,47.71946576112151,47.59600067138672,47.83411335766297,47.39316468622651,20129000,47.6077357673645
2016-03-23,NVDA,0.8323691464039247,0.8428961634635925,0.8490164896415504,0.8286969040024996,429008000,0.8448406639695167
2016-03-24,AAPL,23.909248239848317,23.95458602905273,24.08606803908168,23.77776622981937,104532000,23.93857318878174
2016-03-24,AMZN,28.355499267578125,29.147499084472656,29.177499771118164,28.35400009155273,103710000,29.10495397567749
2016-03-24,GOOGL,37.27833474197719,37.45896911621094,37.5939470259952,37.243597362316855,31116000,37.42953987121582
2016-03-24,META,111.35216898479553,112.26579284667967,112.30550870563626,110.90529359506316,17839100,111.84759998321533
2016-03-24,MSFT,47.48135804015237,47.80765914916992,47.913489263585134,47.384348784024304,19950000,47.76190132141113
2016-03-24,NVDA,0.8353069990276671,0.8441203236579895,0.8455892208244301,0.8326140598014067,244956000,0.8449636852741241
2016-03-28,AAPL,24.029395906310253,23.845775604248047,24.07246801845852,23.81630448350413,77645600,23.909486627578737
2016-03-28,AMZN,29.21999931335449,28.99349975585937,29.237499237060547,28.777999877929688,62430000,29.008780307769776
2016-03-28,GOOGL,37.524974622927765,37.38156127929688,37.63067849950399,37.3200259411403,21676000,37.41914514541626
2016-03-28,META,112.5339158357442,112.90135192871094,113.79510270238202,112.16647974277748,21351800,112.98471336364746
2016-03-28,MSFT,47.807651184485024,47.21678161621094,47.87820458234107,47.03158399309558,17025100,47.258945579528806
2016-03-28,NVDA,0.842651306138183,0.852688729763031,0.8563609137863244,0.8416720609565256,265388000,0.8507779878377915
2016-03-29,AAPL,23.777766247813823,24.41023826599121,24.43517456893025,23.775498839494148,124760400,24.300476388931273
2016-03-29,AMZN,29.00749969482422,29.69300079345703,29.792499542236328,28.825000762939453,87852000,29.546544942855835
2016-03-29,GOOGL,37.40140208535203,38.00732421875,38.07134322257798,37.13392615162235,40062000,37.909499931335446
2016-03-29,META,113.04037719455089,115.3343505859375,115.5131022512709,112.85169277656831,29825300,114.88350044250488
2016-03-29,MSFT,47.32261600591886,48.24860763549805,48.38089359579724,47.137418352837365,23924300,48.12178663253784
2016-03-29,NVDA,0.849016601339457,0.8663984537124634,0.8683569443386768,0.8470581107132437,261812000,0.8576315855979919
2016-03-30,AAPL,24.630127081007466,24.83641624450684,25.031371826883497,24.61879177035917,182404400,24.823831729888916
2016-03-30,AMZN,29.83550071716309,29.934499740600582,30.16200065612793,29.75,77810000,29.9260715007782
2016-03-30,GOOGL,38.12245856600091,38.12891006469727,38.574048330382446,38.0911968143954,40396000,38.24741243362427
2016-03-30,META,115.92025948774815,113.90433502197266,116.17845043978348,113.56669720324793,33235200,114.1057954788208
2016-03-30,MSFT,48.44261991914198,48.54844665527344,49.068766207162426,48.41616407615194,23008300,48.64962957382202
2016-03-30,NVDA,0.8695810413550004,0.8754565715789795,0.8874524871304971,0.869091389516202,376700000,0.875647546350956
2016-03-31,AAPL,24.8726852755449,24.707199096679688,24.913489968311293,24.682262799459924,103553600,24.756926231384277
2016-03-31,AMZN,29.964000701904297,29.68199920654297,30.037500381469727,29.61050033569336,53636000,29.77158938407898
2016-03-31,GOOGL,38.12890736598787,37.85894775390625,38.16562865790518,37.62818932303009,32554000,37.87120559692383
2016-03-31,META,113.90433856301918,113.30850219726562,114.21219328689372,112.98078954433652,21207500,113.46608501434326
2016-03-31,MSFT,48.460268870297725,48.70719909667969,49.02468273869765,48.38089795979323,26360500,48.72119571685791
2016-03-31,NVDA,0.8793735521265637,0.8722739219665527,0.8813320426135863,0.865419146893657,379884000,0.8739741843938827
2016-04-01,AAPL,24.65959564454977,24.93389320373535,24.936160611694472,24.52811365532926,103496000,24.851742963790894
2016-04-01,AMZN,29.52449989318848,29.924999237060547,29.951499938964844,29.415000915527344,58348000,29.836097640991213
2016-04-01,GOOGL,37.57410663421584,38.194915771484375,38.21327452703637,37.47683816878253,31674000,38.106510372161864
2016-04-01,META,112.9609322698284,115.2549057006836,115.36414325229292,112.56370549820085,24760500,114.8969955444336
2016-04-01,MSFT,48.54844350799164,49.00703048706055,49.04230718487455,48.125133226736736,24399200,48.767811660766604
2016-04-01,NVDA,0.8668881575551702,0.885004460811615,0.88549411271467,0.860278177889731,348292000,0.8738763529062271
2016-04-04,AAPL,25.031373946976785,25.190059661865234,25.43262045636295,24.99736974167742,149424800,25.197177925109862
2016-04-04,AMZN,29.950000762939453,29.659500122070312,29.975000381469727,29.52750015258789,49416000,29.676916151046754
2016-04-04,GOOGL,38.18697170039065,37.969120025634766,38.33237652432182,37.80386851280769,26924000,38.063709239959714
2016-04-04,META,113.27870919251724,111.76925659179688,113.75538282122751,110.835774839494,48487900,111.92656276702881
2016-04-04,MSFT,48.883575439453125,48.883575439453125,49.08641144724761,48.50435927056768,18928800,48.885249881744386
2016-04-04,NVDA,0.8923487107471865,0.8764357566833496,0.897000198607126,0.873008369152159,393940000,0.8852773150801658
2016-04-05,AAPL,24.82508071710366,24.89308738708496,25.10164567179377,24.80467750544146,106314800,24.942981719970703
2016-04-05,AMZN,29.53849983215332,29.30699920654297,29.67350006103516,29.262500762939453,46178000,29.49113823890686
2016-04-05,GOOGL,37.62223910144288,37.644073486328125,37.85746134249548,37.49668476269407,24478000,37.65093730926514
2016-04-05,META,111.33230603072448,111.44154357910156,112.533911486402,111.12376368649652,22962400,111.78991390228272
2016-04-05,MSFT,48.67191834157739,48.11632537841797,48.76892759792413,48.0281336162065,19272300,48.154985942840575
2016-04-05,NVDA,0.8686019148103721,0.8752118945121765,0.8832907715628994,0.8651744682067865,339568000,0.8753954589366912
2016-04-06,AAPL,24.988306924862925,25.153791427612305,25.15832624467517,24.754812272852305,105616400,25.108093976974487
2016-04-06,AMZN,29.375999450683597,30.10400009155273,30.11949920654297,29.375,56998000,29.878489274978637
2016-04-06,GOOGL,37.607839741714265,38.11550521850586,38.1328758003484,37.53141751100556,25312000,38.044804096221924
2016-04-06,META,111.68980749700184,112.92120361328124,113.02050840747845,111.6401513116682,20814600,112.88588500976563
2016-04-06,MSFT,47.93995445877225,48.61019515991211,48.68074858328072,47.807668472042295,21188700,48.19310667037964
2016-04-06,NVDA,0.864195045237443,0.8764357566833496,0.8769254084885124,0.8477924977367595,453376000,0.8650972330570221
2016-04-07,AAPL,24.92482755455717,24.60519218444824,25.031373254435376,24.50998179586479,127207600,24.725233182907104
2016-04-07,AMZN,29.9379997253418,29.57150077819824,29.979999542236328,29.45400047302246,63780000,29.641175813674927
2016-04-07,GOOGL,37.97903779204242,37.72098922729492,38.17952263804612,37.59097109618595,25498000,37.89160768508911
2016-04-07,META,113.0006531828018,112.85169219970705,114.09302109804636,112.28564652512313,20714500,112.92469997406006
2016-04-07,MSFT,48.38971120528624,48.028133392333984,48.4249879100064,47.82529738645069,19225100,48.032892360687256
2016-04-07,NVDA,0.8708050263589563,0.8673776388168335,0.878639105056651,0.8637054545555066,378104000,0.8701159009337425
2016-04-08,AAPL,24.68907170900758,24.63239860534668,24.884025594437283,24.521318076912685,94326800,24.69425435066223
2016-04-08,AMZN,29.715999603271484,29.729999542236328,29.89299964904785,29.450000762939453,51838000,29.73418203353882
2016-04-08,GOOGL,38.00633597847951,37.68873596191406,38.068863268773214,37.505125700328605,23434000,37.73304895401001
2016-04-08,META,113.45747086564975,109.86257934570312,113.5369177401888,109.13764745082948,48497800,110.07163013458252
2016-04-08,MSFT,48.213340919507786,47.99286651611328,48.75129900205797,47.90467810042445,22167200,48.12600881576538
2016-04-08,NVDA,0.8744772077438122,0.8730083107948303,0.8801079404693676,0.8644397841713114,255936000,0.8734123021364212
2016-04-11,AAPL,24.70267856029093,24.714012145996094,25.07445407013521,24.670941753074445,117630000,24.817566137313843
2016-04-11,AMZN,29.80699920654297,29.796499252319336,30.200000762939453,29.745500564575195,54086000,29.878125467300414
2016-04-11,GOOGL,37.98549084155288,37.59295654296875,38.07332814288153,37.58303319957296,31774000,37.89979766845703
2016-04-11,META,109.93208478662169,108.23394775390624,110.1406347099374,108.01547265441006,39762300,108.38932640075683
2016-04-11,MSFT,48.05459294344762,47.89585113525391,48.63664511876733,47.8870302769255,21414200,48.01348566055298
2016-04-11,NVDA,0.8781494506192371,0.8783943057060242,0.89283836272549,0.8754565116111104,387524000,0.8808363479375839
2016-04-12,AAPL,24.78654662467437,25.03590965270996,25.04951064350252,24.632397450289883,108929200,24.94942565917969
2016-04-12,AMZN,29.920000076293945,30.15850067138672,30.202999114990234,29.61549949645996,52822000,30.026148891448976
2016-04-12,GOOGL,37.63712288040206,37.92941284179688,37.959186656338254,37.29669278016015,27388000,37.82834341049195
2016-04-12,META,108.58152553784744,109.84272003173828,110.3889078167258,108.2339549367058,26248100,109.79914581298829
2016-04-12,MSFT,47.94876420670735,48.19569778442383,48.31034203261421,47.410806215052105,24944300,48.14193195343017
2016-04-12,NVDA,0.8813321617096532,0.8774151802062988,0.8825562622056947,0.860278123471664,292764000,0.8756598219275474
2016-04-13,AAPL,25.117520584312437,25.39861869812012,25.46662538574529,25.117520584312437,133029200,25.387163066864012
2016-04-13,AMZN,30.38400077819824,30.74099922180176,30.840499877929688,30.26449966430664,84566000,30.65631271362305
2016-04-13,GOOGL,38.22666653316887,38.30606842041016,38.496626134826585,37.94281197985296,35426000,38.26581336975098
2016-04-13,META,111.4514857406476,109.74341583251952,111.8685704643149,105.78108822826746,88227400,109.12442413330078
2016-04-13,MSFT,48.61018660330343,48.81302261352539,48.89239351875762,48.40735059308147,20818000,48.60489301681518
2016-04-13,NVDA,0.8813321524597002,0.8994484543800354,0.8996932511293447,0.8813321524597002,350716000,0.8931456908583641
2016-04-14,AAPL,25.30340480951306,25.41221618652344,25.477957186166464,25.237663809870032,101895600,25.401057929992675
2016-04-14,AMZN,30.75349998474121,31.037500381469727,31.2189998626709,30.75349998474121,70242000,30.88143448829651
2016-04-14,GOOGL,38.477275646798326,38.478763580322266,38.68817981206863,38.37107581131081,26992000,38.57927858352661
2016-04-14,META,109.85263844801965,110.07110595703124,111.26278617516584,109.49513514022624,28473300,110.60496803283691
2016-04-14,MSFT,48.69837328679634,48.82183837890625,49.0158568746055,48.56608733715204,20877100,48.88302936553955
2016-04-14,NVDA,0.8970002514832627,0.9018965363502502,0.9058135759175044,0.8933280086488621,416564000,0.9028562000393867
2016-04-15,AAPL,25.41448597029494,24.90216064453125,25.45755808121414,24.87495866249876,187756000,25.03438961029053
2016-04-15,AMZN,31.09600067138672,31.29450035095215,31.338499069213867,30.905500411987305,57754000,31.357792587280272
2016-04-15,GOOGL,38.48422739645302,38.70753860473633,38.75369105173666,38.4559377259045,31712000,38.66003713607788
2016-04-15,META,110.02145670607584,108.87943267822266,110.2002083589265,108.4424825098166,20922800,109.13550636291504
2016-04-15,MSFT,48.76892483836596,49.07759094238281,49.31570027645116,48.601365545903015,28793800,49.097345485687256
2016-04-15,NVDA,0.9016516192692644,0.908996045589447,0.9170749203784792,0.8987138253938666,436972000,0.9073178720474243
2016-04-18,AAPL,24.68452825302193,24.364892959594727,24.69812923969216,24.242478890986884,243286000,24.410583906173706
2016-04-18,AMZN,31.26749992370605,31.76749992370605,31.881999969482425,31.24799919128418,87218000,31.794255743026735
2016-04-18,GOOGL,38.716965490459344,39.08865737915039,39.13183395823663,38.58893504514366,33540000,38.919915733337405
2016-04-18,META,108.9787562800748,109.68383026123048,110.04133362864336,108.44250122895546,21167200,109.53283870697021
2016-04-18,MSFT,48.93648163279617,49.79191970825195,49.90656729681986,48.68954810632906,23786000,49.57602914810181
2016-04-18,NVDA,0.9072825318060038,0.905079185962677,0.9072825318060038,0.8962658609576929,307320000,0.9012343594431877
2016-04-19,AAPL,24.45557744867465,24.23568725585937,24.4827811614834,24.08153634232826,129539600,24.276766633987428
2016-04-19,AMZN,31.85700035095215,31.395000457763672,31.90049934387207,31.040000915527344,81118000,31.50083903312683
2016-04-19,GOOGL,39.22860084163421,38.52144241333008,39.25093120393672,38.22468484675957,43952000,38.51213876724243
2016-04-19,META,110.3293074942062,111.51105499267578,111.66994114689442,108.40277025666104,30210500,110.97184875488281
2016-04-19,MSFT,49.94185478000416,49.73019790649414,50.06531988781338,49.10405150879199,29596800,49.70661966323853
2016-04-19,NVDA,0.908506702362169,0.8889215588569641,0.9102203965820412,0.8832908242623845,309152000,0.8888125658035279
2016-04-20,AAPL,24.174472302844165,24.285551071166992,24.50317552175933,24.04299032346794,122444000,24.323623600006105
2016-04-20,AMZN,31.5,31.64949989318848,31.82749938964844,31.149999618530277,52188000,31.59830986022949
2016-04-20,GOOGL,38.66585251141412,38.45544052124024,38.690666549805485,38.27431015647353,34262000,38.485354824066164
2016-04-20,META,111.6500923600324,111.6401596069336,112.4842617850347,110.78612467573367,21027900,111.67502277374268
2016-04-20,MSFT,49.641998412493095,49.0246696472168,49.82719603282465,48.936481265393525,36195700,49.16285306930542
2016-04-20,NVDA,0.8874525999987704,0.8923488855361938,0.8977348229746909,0.8864733545649511,200172000,0.8917624753713608
2016-04-21,AAPL,24.24022087794581,24.02259635925293,24.24022087794581,23.92058373111425,126210000,24.058548412323
